"ord_id","prod_id","ship_id","vendas","descontos","qtd_unidades","profit","shipping_cost","base_margin","venda_por_unidade","lucro_por_unidade","custo_por_unidade","custo_implicito"
Ord_5044,Prod_5,SHP_7039,166.17,0.01,32,-22.74,3.63,0.51,5.1928125,-0.710625,0.1134375,183.6183
Ord_5043,Prod_6,SHP_7038,44.99,0.06,8,-40.43,7.54,0.38,5.62375,-5.05375,0.9425,75.1806
Ord_2414,Prod_8,SHP_3312,205.24,0.01,6,-135.51,6.5,0.79,34.20666666666667,-22.584999999999997,1.0833333333333333,332.19759999999997
Ord_2393,Prod_5,SHP_3282,281.59,0.07,37,-6.39,4.95,0.41,7.61054054054054,-0.1727027027027027,0.13378378378378378,263.3187
Ord_2414,Prod_1,SHP_3312,825.82,0.0,36,-1049.26,35.0,0.84,22.939444444444447,-29.14611111111111,0.9722222222222222,1840.08
Ord_2393,Prod_4,SHP_3283,231.7525,0.03,6,-155.95,4.99,0.56,38.625416666666666,-25.991666666666664,0.8316666666666667,375.75992499999995
Ord_2349,Prod_3,SHP_3224,41.94,0.05,4,-26.17,8.94,0.4,10.485,-6.5425,2.235,57.073
Ord_2349,Prod_13,SHP_3225,79.81,0.07,7,-4.28,2.36,0.55,11.401428571428571,-0.6114285714285714,0.33714285714285713,76.1433
Ord_2349,Prod_12,SHP_3224,89.25,0.01,17,40.88,0.5,0.36,5.25,2.4047058823529412,0.029411764705882353,46.9775
Ord_2892,Prod_3,SHP_3989,1118.21,0.07,50,-122.79,15.1,0.38,22.3642,-2.4558,0.302,1147.6253000000002
Ord_2841,Prod_1,SHP_3908,371.68,0.03,31,-13.32,5.03,0.59,11.98967741935484,-0.4296774193548387,0.16225806451612904,368.81960000000004
Ord_2932,Prod_13,SHP_4051,75.57,0.02,34,6.87,0.7,0.57,2.2226470588235294,0.20205882352941176,0.020588235294117647,66.48859999999999
Ord_2835,Prod_1,SHP_3898,583.64,0.08,6,-179.5,19.99,0.79,97.27333333333333,-29.916666666666668,3.3316666666666666,696.4588
Ord_2929,Prod_1,SHP_4047,600.8,0.1,15,43.55,6.22,,40.05333333333333,2.9033333333333333,0.41466666666666663,490.9499999999999
Ord_2927,Prod_5,SHP_4045,112.16,0.0,48,-178.29,5.33,0.43,2.3366666666666664,-3.714375,0.11104166666666666,285.12
Ord_2845,Prod_6,SHP_3914,116.11,0.1,16,-36.46,5.83,0.36,7.256875,-2.27875,0.364375,135.129
Ord_2904,Prod_15,SHP_4006,1083.37,0.03,42,-226.41,14.36,0.6,25.794523809523806,-5.390714285714286,0.3419047619047619,1262.9189000000001
Ord_2857,Prod_3,SHP_3933,210.66,0.08,43,-145.72,5.74,0.36,4.89906976744186,-3.3888372093023253,0.13348837209302325,333.7872
Ord_2904,Prod_5,SHP_4005,302.4,0.04,14,134.21,3.63,0.52,21.599999999999998,9.586428571428572,0.2592857142857143,152.46399999999997
Ord_2845,Prod_6,SHP_3915,306.92,0.05,30,13.46,5.12,0.4,10.230666666666668,0.4486666666666667,0.17066666666666666,272.994
Ord_3652,Prod_6,SHP_5061,1370.56,0.1,31,511.51,5.97,0.38,44.211612903225806,16.50032258064516,0.1925806451612903,716.0239999999999
Ord_3646,Prod_2,SHP_5052,169.18,0.09,20,-18.73,3.5,0.58,8.459,-0.9365,0.175,169.1838
Ord_3652,Prod_6,SHP_5062,172.98,0.08,29,-59.75,5.46,0.36,5.964827586206896,-2.060344827586207,0.18827586206896552,213.43159999999997
Ord_3690,Prod_12,SHP_5115,223.34,0.1,39,95.42,0.5,0.39,5.726666666666667,2.4466666666666668,0.01282051282051282,105.086
Ord_3671,Prod_2,SHP_5088,734.25,0.08,17,160.58,4.62,0.56,43.19117647058823,9.445882352941178,0.27176470588235296,510.30999999999995
Ord_3813,Prod_3,SHP_5288,120.03,0.0,41,10.5,1.49,0.36,2.9275609756097563,0.25609756097560976,0.036341463414634144,108.04
Ord_3922,Prod_7,SHP_5448,91.94,0.01,23,-10.11,2.0,0.53,3.997391304347826,-0.43956521739130433,0.08695652173913043,99.1306
Ord_3922,Prod_1,SHP_5449,377.03,0.06,6,-78.82,6.88,0.73,62.83833333333333,-13.136666666666665,1.1466666666666667,426.34819999999996
Ord_3873,Prod_4,SHP_5368,2169.7525,0.02,26,374.75,8.99,0.57,83.45201923076924,14.413461538461538,0.3457692307692308,1742.6174500000002
Ord_3937,Prod_9,SHP_5470,285.01,0.01,35,124.82,1.39,0.36,8.143142857142857,3.5662857142857143,0.03971428571428571,155.9499
Ord_3854,Prod_6,SHP_5343,124.65,0.01,6,13.34,5.21,0.37,20.775000000000002,2.223333333333333,0.8683333333333333,104.85350000000001
Ord_3901,Prod_15,SHP_5413,2770.79,0.02,29,109.39,30.0,0.61,95.54448275862069,3.7720689655172412,1.0344827586206897,2575.9842
Ord_3818,Prod_15,SHP_5295,3021.64,0.07,44,-720.2,30.0,0.73,68.67363636363636,-16.36818181818182,0.6818181818181818,3500.3252
Ord_3903,Prod_6,SHP_5416,21.01,0.0,3,-9.69,5.02,0.38,7.003333333333334,-3.23,1.6733333333333331,25.68
Ord_3873,Prod_6,SHP_5367,642.42,0.03,6,80.01,19.99,0.37,107.07,13.335,3.3316666666666666,523.1474
Ord_3873,Prod_8,SHP_5367,866.73,0.1,43,-199.98,6.5,0.78,20.156511627906976,-4.650697674418605,0.1511627906976744,973.537
Ord_3833,Prod_4,SHP_5314,3355.154,0.0,19,658.5,3.99,0.58,176.58705263157896,34.6578947368421,0.21000000000000002,2692.664
Ord_3825,Prod_2,SHP_5303,1205.73,0.07,20,310.93,4.5,0.56,60.286500000000004,15.5465,0.225,805.8988999999999
Ord_3868,Prod_6,SHP_5361,203.53,0.06,31,-101.28,6.93,0.37,6.565483870967742,-3.2670967741935484,0.2235483870967742,285.66819999999996
Ord_3550,Prod_4,SHP_4916,397.732,0.01,21,-26.05,0.99,0.83,18.93961904761905,-1.2404761904761905,0.04714285714285714,418.81468
Ord_3547,Prod_17,SHP_4911,922.47,0.09,8,-13.1,14.0,0.36,115.30875,-1.6375,1.75,838.5477000000001
Ord_3614,Prod_3,SHP_5003,851.17,0.07,39,-131.28,15.1,0.38,21.824871794871793,-3.3661538461538463,0.3871794871794872,907.7680999999999
Ord_3547,Prod_12,SHP_4910,14.84,0.08,3,-2.42,0.49,0.39,4.946666666666666,-0.8066666666666666,0.16333333333333333,15.582799999999999
Ord_3573,Prod_6,SHP_4946,143.5,0.08,3,-27.51,5.81,0.38,47.833333333333336,-9.17,1.9366666666666665,153.72
Ord_3550,Prod_12,SHP_4916,189.6,0.02,37,89.65,0.49,0.39,5.124324324324324,2.422972972972973,0.013243243243243243,95.66799999999998
Ord_3635,Prod_2,SHP_5034,203.57,0.01,18,-4.84,3.99,0.58,11.309444444444445,-0.2688888888888889,0.22166666666666668,202.3843
Ord_3573,Prod_5,SHP_4946,237.54,0.04,16,29.76,8.78,0.43,14.84625,1.86,0.54875,189.4984
Ord_3641,Prod_12,SHP_5043,161.56,0.0,36,59.67,0.99,0.39,4.487777777777778,1.6575,0.0275,100.89999999999999
Ord_896,Prod_17,SHP_1232,3332.06,0.09,35,412.63,19.99,0.52,95.20171428571429,11.789428571428571,0.5711428571428571,2599.5546
Ord_1045,Prod_7,SHP_1443,256.64,0.03,42,-28.29,3.37,0.54,6.11047619047619,-0.6735714285714286,0.08023809523809525,273.8608
Ord_1044,Prod_10,SHP_1441,3904.12,0.07,50,-1508.46,55.81,0.6,78.08239999999999,-30.1692,1.1162,5083.4816
Ord_1044,Prod_5,SHP_1442,343.64,0.06,41,13.29,3.44,0.49,8.381463414634146,0.3241463414634146,0.08390243902439025,306.29159999999996
Ord_1046,Prod_6,SHP_1445,225.98,0.01,34,-135.74,7.86,0.37,6.646470588235294,-3.992352941176471,0.23117647058823532,351.6002
Ord_1032,Prod_2,SHP_1425,1925.83,0.09,10,359.83,0.99,0.55,192.583,35.983,0.099,1391.6853
Ord_1054,Prod_3,SHP_1455,330.22,0.07,21,-51.72,10.91,0.36,15.724761904761905,-2.4628571428571426,0.5195238095238095,347.91459999999995
Ord_1046,Prod_3,SHP_1444,185.64,0.1,25,-69.87,6.28,0.4,7.425599999999999,-2.7948000000000004,0.25120000000000003,230.666
Ord_1123,Prod_6,SHP_1550,76.06,0.02,14,-35.99,5.68,0.4,5.432857142857143,-2.5707142857142857,0.4057142857142857,104.84880000000001
Ord_1134,Prod_9,SHP_1564,698.1,0.01,45,336.25,1.39,0.38,15.513333333333334,7.472222222222222,0.030888888888888886,353.47900000000004
Ord_1134,Prod_2,SHP_1563,106.05,0.02,9,-14.52,6.12,0.42,11.783333333333333,-1.6133333333333333,0.68,112.329
Ord_1131,Prod_5,SHP_1560,84.01,0.06,16,-34.12,5.72,0.47,5.250625,-2.1325,0.3575,107.36940000000001
Ord_1112,Prod_16,SHP_1536,325.97,0.02,46,-255.22,8.37,0.58,7.086304347826087,-5.548260869565217,0.1819565217391304,566.3006
Ord_1111,Prod_4,SHP_1535,1196.7915,0.07,26,265.39,1.25,0.55,46.03044230769231,10.207307692307692,0.04807692307692308,846.376095
Ord_1112,Prod_3,SHP_1537,49.65,0.02,10,8.27,1.49,0.35,4.965,0.827,0.149,38.89699999999999
Ord_1091,Prod_3,SHP_1507,463.0,0.07,32,24.61,7.17,0.38,14.46875,0.7690625,0.2240625,398.80999999999995
Ord_1133,Prod_1,SHP_1562,2329.4,0.08,37,189.77,6.88,0.73,62.95675675675676,5.128918918918919,0.18594594594594593,1946.3980000000001
Ord_3352,Prod_9,SHP_4648,346.23,0.0,5,8.46,19.99,0.38,69.24600000000001,1.6920000000000002,3.9979999999999998,317.78000000000003
Ord_3246,Prod_10,SHP_4499,4935.72,0.07,37,-698.09,36.09,0.77,133.39783783783784,-18.8672972972973,0.9754054054054055,5252.2196
Ord_3242,Prod_11,SHP_4495,11057.6,0.08,46,183.9,66.67,0.61,240.38260869565218,3.997826086956522,1.4493478260869566,9922.422
Ord_3366,Prod_6,SHP_4666,41.52,0.06,16,-85.17,7.09,0.38,2.595,-5.323125,0.443125,117.1088
Ord_3366,Prod_12,SHP_4666,254.02,0.04,40,123.14,0.5,0.39,6.3505,3.0785,0.0125,120.21920000000001
Ord_3982,Prod_2,SHP_5536,854.23,0.01,41,67.14,6.32,0.58,20.83487804878049,1.6375609756097562,0.15414634146341463,772.2277
Ord_3992,Prod_4,SHP_5552,3760.3065,0.05,22,593.18,8.99,0.6,170.92302272727272,26.96272727272727,0.40863636363636363,2970.1211750000007
Ord_3988,Prod_15,SHP_5546,803.11,0.08,33,-237.13,14.36,0.6,24.336666666666666,-7.185757575757576,0.4351515151515151,961.6312
Ord_3801,Prod_5,SHP_5567,1198.1,0.02,23,187.19,19.99,0.55,52.09130434782608,8.138695652173913,0.8691304347826087,966.9579999999999
Ord_3982,Prod_7,SHP_5537,47.91,0.09,26,-58.83,2.58,0.82,1.8426923076923076,-2.2626923076923076,0.09923076923076923,99.84809999999999
Ord_3982,Prod_4,SHP_5537,6427.258,0.08,38,1636.41,2.5,0.59,169.13836842105263,43.06342105263158,0.06578947368421052,4274.1673599999995
Ord_3801,Prod_7,SHP_5271,172.23,0.02,50,32.35,1.35,0.4,3.4446,0.647,0.027000000000000003,135.0854
Ord_1581,Prod_4,SHP_2185,2564.5775,0.07,25,331.29,7.69,0.58,102.5831,13.251600000000002,0.30760000000000004,2046.0770749999997
Ord_1581,Prod_17,SHP_2185,727.64,0.01,40,27.64,8.51,0.4,18.191,0.6910000000000001,0.21275,684.2136
Ord_1359,Prod_13,SHP_1871,533.25,0.07,46,-88.32,5.81,0.6,11.592391304347826,-1.92,0.12630434782608696,578.4325
Ord_1581,Prod_2,SHP_2183,382.19,0.03,24,11.39,6.75,0.52,15.924583333333333,0.47458333333333336,0.28125,352.5843
Ord_1546,Prod_4,SHP_2139,503.2935,0.02,10,-222.82,5.0,0.83,50.32935,-22.282,0.5,711.04763
Ord_1546,Prod_2,SHP_2139,5567.79,0.04,47,1726.66,3.99,0.6,118.46361702127659,36.73744680851064,0.0848936170212766,3614.4284000000007
Ord_1546,Prod_5,SHP_2140,796.03,0.05,32,-133.71,15.68,0.62,24.8759375,-4.1784375,0.49,874.2585
Ord_1581,Prod_4,SHP_2186,2795.004,0.02,16,311.09,8.99,0.58,174.68775,19.443125,0.561875,2419.02392
Ord_1354,Prod_16,SHP_1863,156.15,0.08,10,-37.6,7.42,0.56,15.615,-3.7600000000000002,0.742,173.83800000000002
Ord_1447,Prod_1,SHP_2000,476.06,0.04,33,-120.48,9.37,0.56,14.426060606060606,-3.650909090909091,0.28393939393939394,568.1276
Ord_1359,Prod_6,SHP_1870,2339.52,0.1,44,886.03,10.75,0.36,53.17090909090909,20.137045454545454,0.24431818181818182,1208.7880000000002
Ord_2483,Prod_4,SHP_3401,2561.6705,0.08,21,88.77,8.08,0.6,121.98430952380953,4.227142857142857,0.38476190476190475,2259.88686
Ord_2446,Prod_13,SHP_3354,1359.74,0.01,31,202.33,8.99,0.58,43.86258064516129,6.526774193548388,0.29,1134.8226
Ord_2518,Prod_3,SHP_3449,130.36,0.06,10,2.43,4.98,0.4,13.036000000000001,0.24300000000000002,0.49800000000000005,115.1284
Ord_2535,Prod_16,SHP_3470,269.66,0.02,20,-59.13,4.59,0.82,13.483,-2.9565,0.22949999999999998,318.80680000000007
Ord_2446,Prod_1,SHP_3355,5228.2,0.0,38,-691.52,35.0,0.84,137.5842105263158,-18.197894736842105,0.9210526315789473,5884.719999999999
Ord_2926,Prod_2,SHP_4044,204.07,0.08,17,-22.55,4.98,0.58,12.004117647058823,-1.326470588235294,0.29294117647058826,205.3144
Ord_1689,Prod_13,SHP_2338,46.48,0.01,9,-1.82,1.93,0.52,5.164444444444444,-0.20222222222222222,0.21444444444444444,45.9052
Ord_2919,Prod_9,SHP_4031,92.4,0.04,18,8.6,2.5,0.37,5.133333333333334,0.47777777777777775,0.1388888888888889,77.60400000000001
Ord_1706,Prod_4,SHP_2364,6121.1985,0.08,38,1312.34,2.5,0.59,161.0841710526316,34.53526315789473,0.06578947368421052,4316.66262
Ord_1689,Prod_12,SHP_2337,29.42,0.06,4,14.43,0.5,0.38,7.355,3.6075,0.125,12.724800000000002
Ord_2945,Prod_15,SHP_4064,2130.66,0.01,15,-113.77,30.0,0.78,142.04399999999998,-7.584666666666666,2.0,2193.1234
Ord_2951,Prod_3,SHP_4070,4169.93,0.1,36,1765.54,9.07,0.35,115.8313888888889,49.04277777777778,0.25194444444444447,1978.3270000000002
Ord_1727,Prod_4,SHP_2389,886.89,0.03,16,-23.83,8.99,0.56,55.430625,-1.489375,0.561875,875.1233
Ord_1786,Prod_2,SHP_2473,294.68,0.01,23,-23.35,6.96,0.5,12.812173913043479,-1.0152173913043478,0.3026086956521739,308.12320000000005
Ord_1744,Prod_8,SHP_2415,1196.86,0.06,23,-12.51,6.5,0.73,52.03739130434782,-0.5439130434782609,0.2826086956521739,1131.0584
Ord_1733,Prod_6,SHP_2396,792.21,0.05,43,42.24,9.54,0.37,18.423488372093026,0.9823255813953489,0.22186046511627905,700.8195000000001
Ord_2912,Prod_13,SHP_4017,81.1,0.06,29,-2.07,0.96,0.58,2.796551724137931,-0.07137931034482758,0.03310344827586207,77.344
Ord_1708,Prod_4,SHP_2366,278.902,0.04,39,-104.47,5.03,0.6,7.151333333333333,-2.678717948717949,0.128974358974359,367.18592
Ord_1727,Prod_6,SHP_2390,196.84,0.04,32,-69.29,5.79,0.36,6.15125,-2.1653125,0.1809375,252.46640000000002
Ord_1727,Prod_2,SHP_2389,634.12,0.04,44,-21.65,6.75,0.52,14.411818181818182,-0.4920454545454545,0.1534090909090909,623.6552
Ord_2943,Prod_13,SHP_4062,179.65,0.1,48,3.32,1.23,0.55,3.7427083333333333,0.06916666666666667,0.025625,157.13500000000002
Ord_1730,Prod_8,SHP_2393,131.72,0.09,16,-42.61,3.62,0.61,8.2325,-2.663125,0.22625,158.8552
Ord_1681,Prod_1,SHP_2326,1132.6,0.01,11,-310.21,35.0,,102.96363636363635,-28.20090909090909,3.1818181818181817,1396.484
Ord_3959,Prod_6,SHP_5501,14.74,0.06,3,-2.72,1.22,0.36,4.913333333333333,-0.9066666666666667,0.4066666666666667,15.3556
Ord_3966,Prod_6,SHP_5514,71.86,0.1,10,-35.52,6.93,0.37,7.186,-3.5520000000000005,0.693,93.26400000000001
Ord_3966,Prod_12,SHP_5512,237.15,0.0,46,123.02,0.5,0.36,5.155434782608696,2.6743478260869566,0.010869565217391304,113.63000000000001
Ord_3966,Prod_6,SHP_5513,179.22,0.01,22,-139.9,11.15,0.37,8.146363636363636,-6.359090909090909,0.5068181818181818,306.1778
Ord_3997,Prod_6,SHP_5561,278.83,0.03,23,35.16,4.86,0.38,12.123043478260868,1.5286956521739128,0.21130434782608698,230.4451
Ord_3997,Prod_13,SHP_5562,1605.22,0.05,46,230.03,7.73,0.59,34.89608695652174,5.000652173913044,0.16804347826086957,1287.199
Ord_3961,Prod_8,SHP_5506,117.13,0.0,5,-70.47,4.0,0.6,23.426,-14.094,0.8,183.6
Ord_3997,Prod_17,SHP_5559,1610.29,0.04,11,221.38,13.99,0.38,146.39,20.125454545454545,1.2718181818181817,1310.5084000000002
Ord_3997,Prod_6,SHP_5560,617.51,0.01,30,98.1,9.03,0.37,20.583666666666666,3.27,0.301,504.20489999999995
Ord_3959,Prod_13,SHP_5502,117.68,0.09,43,12.47,0.7,0.56,2.736744186046512,0.29000000000000004,0.01627906976744186,93.9188
Ord_3961,Prod_2,SHP_5505,452.39,0.08,26,-22.83,8.17,0.5,17.399615384615384,-0.878076923076923,0.3142307692307692,430.8588
Ord_3987,Prod_1,SHP_5545,991.36,0.1,19,-103.11,19.99,0.59,52.176842105263155,-5.426842105263158,1.0521052631578947,975.344
Ord_3995,Prod_5,SHP_5556,458.8,0.0,9,305.87,6.77,0.44,50.97777777777778,33.98555555555556,0.7522222222222221,146.16000000000003
Ord_3957,Prod_5,SHP_5499,2968.66,0.07,46,1077.49,14.48,0.46,64.53608695652174,23.42369565217391,0.31478260869565217,1668.8837999999998
Ord_3995,Prod_5,SHP_5555,325.58,0.06,18,152.28,3.62,0.43,18.087777777777777,8.46,0.20111111111111113,150.14519999999996
Ord_3947,Prod_1,SHP_5486,838.4,0.02,47,-132.91,9.47,0.59,17.838297872340426,-2.827872340425532,0.20148936170212767,945.0719999999999
Ord_961,Prod_8,SHP_1330,2575.01,0.09,27,231.46,19.99,0.52,95.37074074074074,8.572592592592592,0.7403703703703703,2091.8091000000004
Ord_1013,Prod_4,SHP_1403,1064.7865,0.1,12,-181.01,2.5,0.58,88.73220833333333,-15.084166666666667,0.20833333333333334,1136.81785
Ord_1012,Prod_3,SHP_1402,104.51,0.04,13,-9.28,4.71,0.35,8.03923076923077,-0.7138461538461538,0.36230769230769233,104.8996
Ord_884,Prod_13,SHP_1216,133.66,0.07,23,-5.6,2.27,0.56,5.811304347826087,-0.2434782608695652,0.09869565217391305,127.6338
Ord_936,Prod_13,SHP_1295,159.65,0.06,27,-1.79,2.27,0.56,5.912962962962963,-0.0662962962962963,0.08407407407407408,149.59099999999998
Ord_884,Prod_6,SHP_1215,213.71,0.06,49,-208.02,6.72,0.4,4.361428571428571,-4.24530612244898,0.13714285714285715,402.1874
Ord_909,Prod_1,SHP_1253,189.04,0.08,16,-74.77,8.6,0.57,11.815,-4.673125,0.5375,240.08679999999998
Ord_936,Prod_6,SHP_1294,483.74,0.02,45,206.27,1.79,0.38,10.749777777777778,4.583777777777778,0.03977777777777778,266.00519999999995
Ord_909,Prod_8,SHP_1252,2560.59,0.07,34,670.96,7.18,0.48,75.3114705882353,19.734117647058824,0.2111764705882353,1703.2087000000001
Ord_933,Prod_12,SHP_1291,33.02,0.08,11,8.4,0.5,0.37,3.001818181818182,0.7636363636363637,0.045454545454545456,21.4784
Ord_933,Prod_2,SHP_1290,937.62,0.03,42,187.2,5.94,0.5,22.324285714285715,4.457142857142857,0.14142857142857143,716.3514
Ord_933,Prod_2,SHP_1290,1861.36,0.0,40,627.85,4.62,0.56,46.534,15.696250000000001,0.1155,1228.8899999999999
Ord_899,Prod_5,SHP_1237,160.29,0.01,20,1.35,4.0,0.42,8.0145,0.0675,0.2,153.3371
Ord_1966,Prod_3,SHP_2690,265.75,0.06,25,14.0,5.14,0.36,10.63,0.56,0.20559999999999998,230.66500000000002
Ord_2009,Prod_4,SHP_2746,1118.2515,0.1,22,-59.59,8.99,0.58,50.82961363636364,-2.708636363636364,0.40863636363636363,1057.02635
Ord_2009,Prod_3,SHP_2747,609.4,0.04,40,-89.23,10.91,0.36,15.235,-2.23075,0.27275,663.344
Ord_3003,Prod_1,SHP_4156,621.44,0.08,43,-130.96,4.53,0.81,14.452093023255815,-3.0455813953488375,0.10534883720930233,698.1548000000001
Ord_2993,Prod_6,SHP_4141,105.93,0.05,23,33.47,0.88,0.39,4.605652173913044,1.4552173913043478,0.03826086956521739,66.28350000000002
Ord_2009,Prod_2,SHP_2746,1883.82,0.08,43,528.77,3.5,0.59,43.809767441860465,12.296976744186047,0.08139534883720931,1200.8444
Ord_2245,Prod_6,SHP_3053,1734.72,0.04,48,57.89,19.99,0.38,36.14,1.2060416666666667,0.4164583333333333,1587.4512
Ord_3212,Prod_4,SHP_4454,3629.1175,0.06,21,636.03,5.26,0.56,172.81511904761905,30.287142857142857,0.25047619047619046,2770.0804499999995
Ord_3413,Prod_12,SHP_4731,299.07,0.1,26,137.47,0.49,0.38,11.502692307692307,5.287307692307692,0.018846153846153846,131.203
Ord_3317,Prod_6,SHP_4601,209.33,0.01,39,-160.71,7.44,0.36,5.3674358974358976,-4.120769230769231,0.19076923076923077,360.5067
Ord_3460,Prod_15,SHP_4795,9757.48,0.07,36,-96.05,50.0,0.77,271.0411111111111,-2.6680555555555556,1.3888888888888888,9120.506399999998
Ord_1774,Prod_1,SHP_2459,243.18,0.08,36,-314.22,9.69,0.83,6.755,-8.728333333333333,0.26916666666666667,528.2556000000001
Ord_1290,Prod_9,SHP_1780,2609.53,0.0,27,911.66,19.99,0.4,96.64925925925927,33.76518518518518,0.7403703703703703,1677.8800000000006
Ord_3438,Prod_13,SHP_4765,525.4,0.08,28,126.49,4.1,0.44,18.764285714285712,4.5175,0.1464285714285714,352.77799999999996
Ord_3412,Prod_5,SHP_4729,60.67,0.08,6,10.29,7.29,0.45,10.111666666666666,1.7149999999999999,1.215,38.2364
Ord_3379,Prod_1,SHP_4685,66.92,0.01,5,-23.29,6.13,0.57,13.384,-4.6579999999999995,1.226,83.4108
Ord_3438,Prod_7,SHP_4766,61.77,0.04,37,12.65,0.7,0.37,1.6694594594594596,0.3418918918918919,0.018918918918918916,45.949200000000005
Ord_3432,Prod_8,SHP_4757,413.83,0.08,43,111.74,1.99,0.41,9.623953488372093,2.5986046511627907,0.04627906976744186,266.99359999999996
Ord_3340,Prod_16,SHP_4633,241.43,0.01,35,-65.8,4.42,0.58,6.898000000000001,-1.88,0.12628571428571428,300.39570000000003
Ord_3412,Prod_1,SHP_4730,6195.87,0.03,32,781.03,19.99,0.71,193.6209375,24.4071875,0.6246875,5208.9739
Ord_3432,Prod_4,SHP_4758,3339.65,0.01,30,788.51,7.69,0.58,111.32166666666667,26.283666666666665,0.25633333333333336,2510.0535
Ord_3384,Prod_5,SHP_4691,192.21,0.07,35,-61.36,5.26,0.42,5.491714285714286,-1.7531428571428571,0.15028571428571427,234.8553
Ord_1951,Prod_8,SHP_2803,1316.87,0.02,23,204.7,5.5,0.62,57.25521739130434,8.9,0.2391304347826087,1080.3326
Ord_1951,Prod_3,SHP_2802,164.1,0.03,26,-41.22,5.01,0.39,6.311538461538461,-1.5853846153846154,0.1926923076923077,195.387
Ord_2317,Prod_13,SHP_3175,584.42,0.08,35,-97.21,8.99,0.56,16.697714285714284,-2.777428571428571,0.25685714285714284,625.8864
Ord_3340,Prod_11,SHP_5230,9041.26,0.01,31,-383.03,61.76,0.78,291.6535483870968,-12.355806451612903,1.992258064516129,9272.117400000001
Ord_3760,Prod_16,SHP_5218,459.26,0.08,46,-54.12,4.68,0.59,9.98391304347826,-1.1765217391304348,0.1017391304347826,471.9592
Ord_3340,Prod_13,SHP_5229,163.04,0.08,29,58.0,1.0,0.38,5.622068965517241,2.0,0.034482758620689655,90.99680000000001
Ord_1841,Prod_3,SHP_2535,793.04,0.1,42,323.08,1.49,0.35,18.88190476190476,7.692380952380952,0.035476190476190474,389.166
Ord_2033,Prod_6,SHP_2780,11.15,0.04,2,-5.54,2.97,0.35,5.575,-2.77,1.485,13.274000000000001
Ord_2027,Prod_1,SHP_2771,5452.9,0.07,24,426.67,28.66,0.72,227.20416666666665,17.777916666666666,1.1941666666666666,4615.866999999999
Ord_2033,Prod_8,SHP_2780,2427.25,0.1,25,227.67,19.99,0.52,97.09,9.1068,0.7996,1936.8650000000002
Ord_2244,Prod_5,SHP_3050,279.29,0.07,39,14.15,4.0,0.42,7.161282051282051,0.3628205128205128,0.10256410256410256,241.58970000000002
Ord_2199,Prod_3,SHP_2998,147.88,0.0,39,-142.91,5.47,0.37,3.7917948717948717,-3.6643589743589744,0.14025641025641025,285.32
Ord_4636,Prod_8,SHP_6456,83.02,0.06,15,-54.01,4.62,0.64,5.534666666666666,-3.6006666666666667,0.308,127.4288
Ord_4795,Prod_13,SHP_6685,544.89,0.09,49,-115.66,5.81,0.6,11.120204081632652,-2.3604081632653062,0.11857142857142856,605.6999
Ord_4816,Prod_13,SHP_6712,357.91,0.04,17,-52.12,8.99,0.59,21.053529411764707,-3.0658823529411765,0.5288235294117647,386.72360000000003
Ord_4816,Prod_2,SHP_6711,1351.43,0.08,20,-550.43,60.0,0.41,67.5715,-27.521499999999996,3.0,1733.7456000000002
Ord_4795,Prod_9,SHP_6684,57.82,0.08,4,0.85,4.8,0.36,14.455,0.2125,1.2,47.5444
Ord_1882,Prod_8,SHP_2583,831.52,0.07,25,259.47,1.99,0.43,33.260799999999996,10.378800000000002,0.0796,511.8535999999999
Ord_1882,Prod_4,SHP_2584,1089.87,0.06,10,-124.51,5.99,0.56,108.987,-12.451,0.599,1142.9977999999999
Ord_2256,Prod_4,SHP_3071,1702.499,0.08,16,133.45,5.99,0.56,106.4061875,8.340625,0.374375,1426.85908
Ord_1882,Prod_3,SHP_3051,121.3,0.05,21,-64.87,5.59,0.4,5.776190476190476,-3.0890476190476193,0.2661904761904762,174.515
Ord_589,Prod_3,SHP_801,144.06,0.01,35,-117.27,5.44,0.36,4.116,-3.3505714285714285,0.15542857142857144,254.44940000000003
Ord_565,Prod_3,SHP_767,21.03,0.03,2,-10.48,2.99,0.39,10.515,-5.24,1.495,27.889100000000003
Ord_589,Prod_7,SHP_803,339.27,0.1,46,48.59,2.82,0.4,7.3754347826086954,1.056304347826087,0.06130434782608695,253.93299999999996
