"ship_id","modo_entrega","data_pedido"
SHP_4121,REGULAR AIR,2011-07-17
SHP_4122,DELIVERY TRUCK,2011-02-14
SHP_4123,DELIVERY TRUCK,2012-05-15
SHP_4124,DELIVERY TRUCK,2011-12-22
SHP_4125,REGULAR AIR,2011-02-04
SHP_4126,REGULAR AIR,2009-04-24
SHP_4127,EXPRESS AIR,2010-12-15
SHP_4128,REGULAR AIR,2010-09-06
SHP_4129,DELIVERY TRUCK,2009-01-20
SHP_4130,EXPRESS AIR,2011-01-23
SHP_4131,REGULAR AIR,2010-08-19
SHP_4132,REGULAR AIR,2012-08-28
SHP_4133,REGULAR AIR,2010-05-26
SHP_4134,REGULAR AIR,2011-05-23
SHP_4135,REGULAR AIR,2012-08-23
SHP_4136,REGULAR AIR,2011-07-22
SHP_4137,REGULAR AIR,2012-09-02
SHP_4138,REGULAR AIR,2009-06-14
SHP_4139,REGULAR AIR,2009-01-11
SHP_4140,REGULAR AIR,2012-01-01
SHP_4141,REGULAR AIR,2012-02-12
SHP_4142,DELIVERY TRUCK,2012-09-01
SHP_4143,REGULAR AIR,2010-09-02
SHP_4144,REGULAR AIR,2010-05-10
SHP_4145,DELIVERY TRUCK,2010-11-01
SHP_4146,REGULAR AIR,2009-08-06
SHP_4147,DELIVERY TRUCK,2011-10-26
SHP_4148,REGULAR AIR,2009-11-04
SHP_4149,REGULAR AIR,2010-11-02
SHP_4150,REGULAR AIR,2010-01-13
SHP_4151,REGULAR AIR,2012-09-21
SHP_4152,REGULAR AIR,2010-09-27
SHP_4153,REGULAR AIR,2012-05-02
SHP_4154,REGULAR AIR,2012-10-30
SHP_4155,REGULAR AIR,2012-09-02
SHP_4156,REGULAR AIR,2012-06-29
SHP_4157,REGULAR AIR,2009-04-15
SHP_4158,REGULAR AIR,2011-08-30
SHP_4159,REGULAR AIR,2012-10-05
SHP_4160,REGULAR AIR,2011-08-18
SHP_4161,REGULAR AIR,2009-10-01
SHP_4162,REGULAR AIR,2012-12-12
SHP_4163,REGULAR AIR,2011-11-13
SHP_4164,REGULAR AIR,2009-06-25
SHP_4165,DELIVERY TRUCK,2009-05-01
SHP_4166,REGULAR AIR,2011-08-31
SHP_4167,REGULAR AIR,2012-06-09
SHP_4168,DELIVERY TRUCK,2009-02-04
SHP_4169,REGULAR AIR,2012-09-30
SHP_4170,EXPRESS AIR,2011-04-06
SHP_4171,REGULAR AIR,2010-01-14
SHP_4172,DELIVERY TRUCK,2010-04-12
SHP_4173,EXPRESS AIR,2009-03-18
SHP_4174,DELIVERY TRUCK,2011-11-14
SHP_4175,REGULAR AIR,2012-05-15
SHP_4176,REGULAR AIR,2012-05-14
SHP_4177,DELIVERY TRUCK,2009-11-12
SHP_4178,REGULAR AIR,2009-11-12
SHP_4179,REGULAR AIR,2009-11-13
SHP_4180,REGULAR AIR,2011-08-11
SHP_4181,DELIVERY TRUCK,2011-08-14
SHP_4182,REGULAR AIR,2010-05-23
SHP_4183,EXPRESS AIR,2010-02-26
SHP_4184,REGULAR AIR,2010-02-26
SHP_4185,REGULAR AIR,2010-03-14
SHP_4186,EXPRESS AIR,2011-07-27
SHP_4187,REGULAR AIR,2011-07-28
SHP_4188,REGULAR AIR,2012-10-28
SHP_4189,DELIVERY TRUCK,2012-10-28
SHP_4190,REGULAR AIR,2010-08-14
SHP_4191,REGULAR AIR,2009-11-29
SHP_4192,EXPRESS AIR,2009-12-15
SHP_4193,REGULAR AIR,2012-04-29
SHP_4194,REGULAR AIR,2012-04-30
SHP_4195,REGULAR AIR,2011-04-19
SHP_4196,DELIVERY TRUCK,2012-06-09
SHP_4197,REGULAR AIR,2012-06-09
SHP_4198,REGULAR AIR,2009-04-06
SHP_4199,EXPRESS AIR,2011-06-22
SHP_4200,REGULAR AIR,2010-01-05
SHP_4201,EXPRESS AIR,2010-01-07
SHP_4202,DELIVERY TRUCK,2012-09-14
SHP_4203,EXPRESS AIR,2009-10-04
SHP_4204,REGULAR AIR,2009-10-05
SHP_4205,REGULAR AIR,2011-11-29
SHP_4206,REGULAR AIR,2012-12-14
SHP_4207,EXPRESS AIR,2012-12-14
SHP_4208,REGULAR AIR,2009-02-02
SHP_4209,DELIVERY TRUCK,2009-02-01
SHP_4210,REGULAR AIR,2010-07-06
SHP_4211,REGULAR AIR,2011-04-11
SHP_4212,REGULAR AIR,2011-07-04
SHP_4213,REGULAR AIR,2011-07-07
SHP_4214,REGULAR AIR,2012-08-27
SHP_4215,REGULAR AIR,2010-03-16
SHP_4216,REGULAR AIR,2009-03-06
SHP_4217,REGULAR AIR,2010-08-25
SHP_4218,REGULAR AIR,2011-03-19
SHP_4219,REGULAR AIR,2011-03-20
SHP_4220,DELIVERY TRUCK,2011-03-18
SHP_4221,REGULAR AIR,2010-12-27
SHP_4222,DELIVERY TRUCK,2010-12-28
SHP_4223,REGULAR AIR,2010-12-29
SHP_4224,REGULAR AIR,2012-06-16
SHP_4225,REGULAR AIR,2011-04-28
SHP_4226,REGULAR AIR,2010-09-10
SHP_4227,DELIVERY TRUCK,2010-09-12
SHP_4228,REGULAR AIR,2010-09-11
SHP_4229,REGULAR AIR,2012-05-08
SHP_4230,REGULAR AIR,2009-04-03
SHP_4231,REGULAR AIR,2009-04-02
SHP_4232,REGULAR AIR,2011-07-01
SHP_4233,REGULAR AIR,2010-10-08
SHP_4234,REGULAR AIR,2010-10-09
SHP_4235,REGULAR AIR,2009-02-11
SHP_4236,REGULAR AIR,2011-12-25
SHP_4237,DELIVERY TRUCK,2010-05-15
SHP_4238,REGULAR AIR,2010-05-16
SHP_4239,REGULAR AIR,2009-08-25
SHP_4240,DELIVERY TRUCK,2009-08-24
SHP_4241,DELIVERY TRUCK,2010-12-17
SHP_4242,DELIVERY TRUCK,2010-12-12
SHP_4243,REGULAR AIR,2010-02-27
SHP_4244,DELIVERY TRUCK,2010-08-28
SHP_4245,REGULAR AIR,2010-08-27
SHP_4246,REGULAR AIR,2011-07-24
SHP_4247,REGULAR AIR,2012-07-15
SHP_4248,DELIVERY TRUCK,2009-09-25
SHP_4249,DELIVERY TRUCK,2012-11-21
SHP_4250,REGULAR AIR,2011-07-07
SHP_4251,REGULAR AIR,2011-07-08
SHP_4252,REGULAR AIR,2010-07-19
SHP_4253,REGULAR AIR,2011-11-16
SHP_4254,REGULAR AIR,2009-01-19
SHP_4255,REGULAR AIR,2009-04-13
SHP_4256,REGULAR AIR,2010-12-05
SHP_4257,REGULAR AIR,2010-12-07
SHP_4258,REGULAR AIR,2012-04-01
SHP_4259,REGULAR AIR,2009-09-17
SHP_4260,REGULAR AIR,2009-11-04
SHP_4261,REGULAR AIR,2009-11-06
SHP_4262,DELIVERY TRUCK,2009-11-09
SHP_4263,DELIVERY TRUCK,2010-12-18
SHP_4264,REGULAR AIR,2012-07-14
SHP_4265,REGULAR AIR,2012-11-29
SHP_4266,REGULAR AIR,2012-11-12
SHP_4267,EXPRESS AIR,2009-03-04
SHP_4268,REGULAR AIR,2011-06-14
SHP_4269,EXPRESS AIR,2011-01-10
SHP_4270,REGULAR AIR,2012-11-27
SHP_4271,REGULAR AIR,2012-04-18
SHP_4272,REGULAR AIR,2012-04-19
SHP_4273,REGULAR AIR,2010-08-18
SHP_4274,REGULAR AIR,2009-11-28
SHP_4275,DELIVERY TRUCK,2012-02-27
SHP_4276,REGULAR AIR,2010-06-08
SHP_4277,REGULAR AIR,2012-08-13
SHP_4278,REGULAR AIR,2012-08-13
SHP_4279,REGULAR AIR,2009-03-22
SHP_4280,REGULAR AIR,2009-03-21
SHP_4281,REGULAR AIR,2009-10-09
SHP_4282,EXPRESS AIR,2011-04-26
SHP_4283,REGULAR AIR,2010-09-25
SHP_4284,REGULAR AIR,2010-12-01
SHP_4285,REGULAR AIR,2010-12-04
SHP_4286,REGULAR AIR,2009-07-17
SHP_4287,REGULAR AIR,2010-01-22
SHP_4288,REGULAR AIR,2012-06-06
SHP_4289,REGULAR AIR,2012-02-23
SHP_4290,REGULAR AIR,2012-05-01
SHP_4291,REGULAR AIR,2010-02-22
SHP_4292,EXPRESS AIR,2010-08-16
SHP_4293,EXPRESS AIR,2010-08-17
SHP_4294,EXPRESS AIR,2011-12-12
SHP_4295,REGULAR AIR,2009-01-04
SHP_4296,DELIVERY TRUCK,2009-01-04
SHP_4297,REGULAR AIR,2010-03-30
SHP_4298,REGULAR AIR,2010-12-08
SHP_4299,REGULAR AIR,2009-08-23
SHP_4300,EXPRESS AIR,2011-08-18
SHP_4301,REGULAR AIR,2012-07-30
SHP_4302,EXPRESS AIR,2010-09-23
SHP_4303,REGULAR AIR,2010-04-19
SHP_4304,REGULAR AIR,2010-04-20
SHP_4305,EXPRESS AIR,2011-11-23
SHP_4306,REGULAR AIR,2011-08-15
SHP_4307,REGULAR AIR,2009-10-30
SHP_4308,EXPRESS AIR,2009-07-11
SHP_4309,REGULAR AIR,2011-10-21
SHP_4310,DELIVERY TRUCK,2009-03-28
SHP_4311,REGULAR AIR,2010-08-05
SHP_4312,DELIVERY TRUCK,2010-08-05
SHP_4313,REGULAR AIR,2009-01-23
SHP_4314,EXPRESS AIR,2009-01-23
SHP_4315,REGULAR AIR,2012-05-28
SHP_4316,REGULAR AIR,2012-05-27
SHP_4317,EXPRESS AIR,2010-02-04
SHP_4318,REGULAR AIR,2010-02-03
SHP_4319,REGULAR AIR,2011-08-04
SHP_4320,REGULAR AIR,2010-10-11
SHP_4321,REGULAR AIR,2010-10-04
SHP_4322,REGULAR AIR,2010-10-06
SHP_4323,EXPRESS AIR,2012-09-19
SHP_4324,REGULAR AIR,2012-09-19
SHP_4325,REGULAR AIR,2012-09-18
SHP_4326,REGULAR AIR,2012-01-07
SHP_4327,REGULAR AIR,2012-01-08
SHP_4328,REGULAR AIR,2010-09-08
SHP_4329,REGULAR AIR,2009-04-18
SHP_4330,EXPRESS AIR,2011-08-03
SHP_4331,REGULAR AIR,2012-10-22
SHP_4332,REGULAR AIR,2011-08-11
SHP_4333,REGULAR AIR,2011-02-25
SHP_4334,EXPRESS AIR,2011-06-11
SHP_4335,REGULAR AIR,2010-04-20
SHP_4336,REGULAR AIR,2011-07-21
SHP_4337,REGULAR AIR,2009-02-28
SHP_4338,REGULAR AIR,2012-01-04
SHP_4339,REGULAR AIR,2012-01-06
SHP_4340,REGULAR AIR,2012-01-05
SHP_4341,REGULAR AIR,2011-05-10
SHP_4342,REGULAR AIR,2012-10-05
SHP_4343,REGULAR AIR,2009-05-14
SHP_4344,REGULAR AIR,2011-05-03
SHP_4345,DELIVERY TRUCK,2011-02-06
SHP_4346,REGULAR AIR,2011-02-05
SHP_4347,DELIVERY TRUCK,2010-05-27
SHP_4348,REGULAR AIR,2009-04-07
SHP_4349,REGULAR AIR,2009-09-03
SHP_4350,REGULAR AIR,2009-04-27
SHP_4351,REGULAR AIR,2009-08-31
SHP_4352,REGULAR AIR,2009-10-09
SHP_4353,REGULAR AIR,2009-10-10
SHP_4354,EXPRESS AIR,2010-05-02
SHP_4355,REGULAR AIR,2010-05-02
SHP_4356,DELIVERY TRUCK,2010-05-02
SHP_4357,DELIVERY TRUCK,2010-08-22
SHP_4358,REGULAR AIR,2011-09-08
SHP_4359,EXPRESS AIR,2011-09-08
SHP_4360,DELIVERY TRUCK,2010-12-08
SHP_4361,REGULAR AIR,2009-03-06
SHP_4362,REGULAR AIR,2011-03-15
SHP_4363,REGULAR AIR,2011-03-16
SHP_4364,REGULAR AIR,2012-03-04
SHP_4365,REGULAR AIR,2012-03-06
SHP_4366,REGULAR AIR,2009-03-28
SHP_4367,REGULAR AIR,2010-10-22
SHP_4368,REGULAR AIR,2009-03-02
SHP_4369,REGULAR AIR,2009-03-03
SHP_4370,EXPRESS AIR,2009-03-02
SHP_4371,REGULAR AIR,2011-06-01
SHP_4372,REGULAR AIR,2010-03-02
SHP_4373,DELIVERY TRUCK,2010-02-02
SHP_4374,REGULAR AIR,2011-12-18
SHP_4375,REGULAR AIR,2011-10-19
SHP_4376,DELIVERY TRUCK,2011-02-07
SHP_4377,REGULAR AIR,2010-03-01
SHP_4378,REGULAR AIR,2012-11-30
SHP_4379,DELIVERY TRUCK,2010-03-14
SHP_4380,DELIVERY TRUCK,2009-02-03
SHP_4381,REGULAR AIR,2011-12-19
SHP_4382,EXPRESS AIR,2009-10-11
SHP_4383,EXPRESS AIR,2011-02-08
SHP_4384,REGULAR AIR,2011-02-08
SHP_4385,REGULAR AIR,2010-11-03
SHP_4386,REGULAR AIR,2010-11-05
SHP_4387,REGULAR AIR,2012-11-08
SHP_4388,DELIVERY TRUCK,2011-10-21
SHP_4389,REGULAR AIR,2011-10-19
SHP_4390,REGULAR AIR,2009-11-17
SHP_4391,REGULAR AIR,2010-02-20
SHP_4392,REGULAR AIR,2011-11-05
SHP_4393,REGULAR AIR,2012-04-05
SHP_4394,EXPRESS AIR,2011-09-03
SHP_4395,EXPRESS AIR,2010-07-19
SHP_4396,REGULAR AIR,2010-07-20
SHP_4397,EXPRESS AIR,2009-04-17
SHP_4398,REGULAR AIR,2011-11-21
SHP_4399,REGULAR AIR,2011-11-23
SHP_4400,DELIVERY TRUCK,2011-11-24
SHP_4401,DELIVERY TRUCK,2010-02-26
SHP_4402,REGULAR AIR,2010-03-03
SHP_4403,REGULAR AIR,2012-01-08
SHP_4404,EXPRESS AIR,2009-02-05
SHP_4405,DELIVERY TRUCK,2009-09-27
SHP_4406,REGULAR AIR,2010-09-29
SHP_4407,EXPRESS AIR,2010-06-27
SHP_4408,DELIVERY TRUCK,2011-04-25
SHP_4409,REGULAR AIR,2009-02-09
SHP_4410,REGULAR AIR,2009-02-07
SHP_4411,REGULAR AIR,2009-08-24
SHP_4412,REGULAR AIR,2010-12-01
SHP_4413,REGULAR AIR,2011-05-05
SHP_4414,REGULAR AIR,2012-06-04
SHP_4415,REGULAR AIR,2010-04-27
SHP_4416,REGULAR AIR,2010-04-28
SHP_4417,DELIVERY TRUCK,2011-12-18
SHP_4418,REGULAR AIR,2009-07-02
SHP_4419,REGULAR AIR,2009-07-01
SHP_4420,REGULAR AIR,2012-09-13
SHP_4421,REGULAR AIR,2009-07-01
SHP_4422,REGULAR AIR,2010-08-27
SHP_4423,REGULAR AIR,2012-04-18
SHP_4424,REGULAR AIR,2009-01-17
SHP_4425,DELIVERY TRUCK,2009-08-26
SHP_4426,REGULAR AIR,2009-08-25
SHP_4427,EXPRESS AIR,2011-08-31
SHP_4428,REGULAR AIR,2010-09-08
SHP_4429,EXPRESS AIR,2012-11-07
SHP_4430,REGULAR AIR,2011-11-07
SHP_4431,REGULAR AIR,2010-08-30
SHP_4432,DELIVERY TRUCK,2011-02-16
SHP_4433,REGULAR AIR,2011-02-16
SHP_4434,REGULAR AIR,2009-01-28
SHP_4435,DELIVERY TRUCK,2009-01-28
SHP_4436,EXPRESS AIR,2012-04-16
SHP_4437,REGULAR AIR,2010-09-28
SHP_4438,REGULAR AIR,2010-09-27
SHP_4439,REGULAR AIR,2011-07-22
SHP_4440,REGULAR AIR,2012-03-01
SHP_4441,REGULAR AIR,2012-01-13
SHP_4442,REGULAR AIR,2012-01-12
SHP_4443,EXPRESS AIR,2011-09-13
SHP_4444,REGULAR AIR,2011-04-08
SHP_4445,REGULAR AIR,2009-09-30
SHP_4446,REGULAR AIR,2012-08-18
SHP_4447,REGULAR AIR,2010-01-05
SHP_4448,REGULAR AIR,2010-01-03
SHP_4449,DELIVERY TRUCK,2010-01-05
SHP_4450,REGULAR AIR,2012-02-20
SHP_4451,REGULAR AIR,2010-06-19
SHP_4452,REGULAR AIR,2010-01-25
SHP_4453,REGULAR AIR,2010-09-16
SHP_4454,REGULAR AIR,2012-08-28
SHP_4455,REGULAR AIR,2012-10-23
SHP_4456,DELIVERY TRUCK,2011-10-18
SHP_4457,REGULAR AIR,2011-10-17
SHP_4458,REGULAR AIR,2012-01-24
SHP_4459,REGULAR AIR,2012-01-25
SHP_4460,REGULAR AIR,2009-09-20
SHP_4461,REGULAR AIR,2009-12-13
SHP_4462,REGULAR AIR,2009-12-12
SHP_4463,EXPRESS AIR,2010-04-12
SHP_4464,REGULAR AIR,2010-08-05
SHP_4465,EXPRESS AIR,2009-07-29
SHP_4466,DELIVERY TRUCK,2011-01-10
SHP_4467,REGULAR AIR,2011-01-08
SHP_4468,REGULAR AIR,2009-11-28
SHP_4469,DELIVERY TRUCK,2009-11-23
SHP_4470,REGULAR AIR,2009-11-23
SHP_4471,REGULAR AIR,2009-05-18
SHP_4472,REGULAR AIR,2011-12-01
SHP_4473,REGULAR AIR,2012-09-18
SHP_4474,EXPRESS AIR,2012-09-18
SHP_4475,REGULAR AIR,2009-09-30
SHP_4476,REGULAR AIR,2009-03-29
SHP_4477,REGULAR AIR,2012-09-17
SHP_4478,REGULAR AIR,2012-09-19
SHP_4479,DELIVERY TRUCK,2010-01-09
SHP_4480,DELIVERY TRUCK,2011-11-02
SHP_4481,REGULAR AIR,2011-11-02
SHP_4482,REGULAR AIR,2012-08-17
SHP_4483,REGULAR AIR,2011-05-05
SHP_4484,EXPRESS AIR,2009-04-13
SHP_4485,EXPRESS AIR,2010-01-03
SHP_4486,REGULAR AIR,2010-01-02
SHP_4487,REGULAR AIR,2009-08-16
SHP_4488,DELIVERY TRUCK,2010-08-17
SHP_4489,EXPRESS AIR,2009-01-08
SHP_4490,REGULAR AIR,2010-06-03
SHP_4491,REGULAR AIR,2010-10-03
SHP_4492,REGULAR AIR,2010-10-02
SHP_4493,REGULAR AIR,2012-03-01
SHP_4494,REGULAR AIR,2012-01-13
SHP_4495,DELIVERY TRUCK,2009-06-07
SHP_4496,DELIVERY TRUCK,2011-05-13
SHP_4497,REGULAR AIR,2012-05-15
SHP_4498,REGULAR AIR,2012-06-21
SHP_4499,DELIVERY TRUCK,2010-05-06
SHP_4500,REGULAR AIR,2011-03-22
SHP_4501,REGULAR AIR,2011-03-23
SHP_4502,REGULAR AIR,2009-04-11
SHP_4503,DELIVERY TRUCK,2009-04-11
SHP_4504,EXPRESS AIR,2009-04-11
SHP_4505,DELIVERY TRUCK,2009-04-10
SHP_4506,EXPRESS AIR,2011-05-30
SHP_4507,REGULAR AIR,2011-06-06
SHP_4508,REGULAR AIR,2010-01-07
SHP_4509,REGULAR AIR,2010-01-05
SHP_4510,REGULAR AIR,2010-01-08
SHP_4511,REGULAR AIR,2011-10-16
SHP_4512,REGULAR AIR,2011-10-21
SHP_4513,REGULAR AIR,2010-08-20
SHP_4514,DELIVERY TRUCK,2012-05-19
SHP_4515,REGULAR AIR,2011-08-09
SHP_4516,REGULAR AIR,2012-03-24
SHP_4517,DELIVERY TRUCK,2009-06-20
SHP_4518,REGULAR AIR,2009-06-21
SHP_4519,REGULAR AIR,2010-08-08
SHP_4520,REGULAR AIR,2009-01-19
SHP_4521,REGULAR AIR,2009-01-17
SHP_4522,REGULAR AIR,2009-01-29
SHP_4523,EXPRESS AIR,2011-07-01
SHP_4524,REGULAR AIR,2012-08-03
SHP_4525,REGULAR AIR,2012-08-02
SHP_4526,REGULAR AIR,2011-09-14
SHP_4527,REGULAR AIR,2010-11-11
SHP_4528,EXPRESS AIR,2010-11-09
SHP_4529,REGULAR AIR,2010-06-03
SHP_4530,REGULAR AIR,2010-06-02
SHP_4531,DELIVERY TRUCK,2010-04-21
SHP_4532,EXPRESS AIR,2010-04-21
SHP_4533,REGULAR AIR,2010-08-04
SHP_4534,DELIVERY TRUCK,2010-08-06
SHP_4535,REGULAR AIR,2010-08-05
SHP_4536,EXPRESS AIR,2011-03-11
SHP_4537,REGULAR AIR,2009-09-27
SHP_4538,REGULAR AIR,2010-05-23
SHP_4539,REGULAR AIR,2010-06-24
SHP_4540,REGULAR AIR,2010-06-23
SHP_4541,EXPRESS AIR,2009-11-19
SHP_4542,REGULAR AIR,2009-02-05
SHP_4543,DELIVERY TRUCK,2009-02-05
SHP_4544,REGULAR AIR,2011-06-26
SHP_4545,REGULAR AIR,2011-06-25
SHP_4546,REGULAR AIR,2010-07-18
SHP_4547,REGULAR AIR,2011-09-29
SHP_4548,REGULAR AIR,2009-10-04
SHP_4549,REGULAR AIR,2009-10-06
SHP_4550,REGULAR AIR,2010-03-13
SHP_4551,EXPRESS AIR,2010-03-13
SHP_4552,REGULAR AIR,2009-02-02
SHP_4553,REGULAR AIR,2012-08-09
SHP_4554,REGULAR AIR,2010-09-19
SHP_4555,DELIVERY TRUCK,2012-12-06
SHP_4556,DELIVERY TRUCK,2010-09-29
SHP_4557,REGULAR AIR,2012-12-26
SHP_4558,REGULAR AIR,2009-05-30
SHP_4559,EXPRESS AIR,2011-01-08
SHP_4560,REGULAR AIR,2009-10-03
SHP_4561,DELIVERY TRUCK,2009-11-13
SHP_4562,REGULAR AIR,2012-11-26
SHP_4563,REGULAR AIR,2010-10-25
SHP_4564,DELIVERY TRUCK,2011-01-22
SHP_4565,REGULAR AIR,2012-02-07
SHP_4566,REGULAR AIR,2011-01-02
SHP_4567,EXPRESS AIR,2012-06-29
SHP_4568,REGULAR AIR,2012-10-01
SHP_4569,EXPRESS AIR,2012-05-29
SHP_4570,EXPRESS AIR,2012-12-17
SHP_4571,REGULAR AIR,2010-01-19
SHP_4572,DELIVERY TRUCK,2011-06-25
SHP_4573,REGULAR AIR,2011-06-26
SHP_4574,REGULAR AIR,2009-12-17
SHP_4575,REGULAR AIR,2012-10-02
SHP_4576,REGULAR AIR,2012-09-30
SHP_4577,REGULAR AIR,2011-11-03
SHP_4578,REGULAR AIR,2011-10-30
SHP_4579,REGULAR AIR,2012-11-03
SHP_4580,REGULAR AIR,2012-06-29
SHP_4581,REGULAR AIR,2010-03-16
SHP_4582,REGULAR AIR,2009-09-28
SHP_4583,REGULAR AIR,2010-02-12
SHP_4584,EXPRESS AIR,2010-02-13
SHP_4585,REGULAR AIR,2009-06-30
SHP_4586,DELIVERY TRUCK,2009-07-02
SHP_4587,REGULAR AIR,2009-03-08
SHP_4588,REGULAR AIR,2010-10-13
SHP_4589,REGULAR AIR,2009-11-06
SHP_4590,REGULAR AIR,2010-09-22
SHP_4591,REGULAR AIR,2010-09-25
SHP_4592,REGULAR AIR,2011-04-19
SHP_4593,DELIVERY TRUCK,2011-04-15
SHP_4594,REGULAR AIR,2011-07-15
SHP_4595,REGULAR AIR,2011-07-14
SHP_4596,DELIVERY TRUCK,2010-01-01
SHP_4597,REGULAR AIR,2010-01-01
SHP_4598,REGULAR AIR,2011-04-16
SHP_4599,REGULAR AIR,2009-08-20
SHP_4600,REGULAR AIR,2011-02-03
SHP_4601,REGULAR AIR,2012-01-01
SHP_4602,REGULAR AIR,2012-03-11
SHP_4603,REGULAR AIR,2012-03-09
SHP_4604,DELIVERY TRUCK,2011-12-16
SHP_4605,REGULAR AIR,2009-01-18
SHP_4606,REGULAR AIR,2011-11-29
SHP_4607,REGULAR AIR,2009-07-18
SHP_4608,REGULAR AIR,2010-07-27
SHP_4609,REGULAR AIR,2010-07-22
SHP_4610,DELIVERY TRUCK,2010-07-27
SHP_4611,EXPRESS AIR,2010-04-17
SHP_4612,REGULAR AIR,2010-04-17
SHP_4613,REGULAR AIR,2010-04-16
SHP_4614,DELIVERY TRUCK,2011-03-17
SHP_4615,EXPRESS AIR,2011-03-18
SHP_4616,REGULAR AIR,2012-11-29
SHP_4617,DELIVERY TRUCK,2011-01-04
SHP_4618,DELIVERY TRUCK,2012-04-15
SHP_4619,REGULAR AIR,2009-08-24
SHP_4620,DELIVERY TRUCK,2009-08-23
SHP_4621,REGULAR AIR,2011-03-28
SHP_4622,DELIVERY TRUCK,2012-02-08
SHP_4623,REGULAR AIR,2009-05-07
SHP_4624,EXPRESS AIR,2009-01-27
SHP_4625,DELIVERY TRUCK,2009-01-27
SHP_4626,REGULAR AIR,2009-01-27
SHP_4627,REGULAR AIR,2012-03-20
SHP_4628,REGULAR AIR,2010-05-28
SHP_4629,REGULAR AIR,2012-05-11
SHP_4630,REGULAR AIR,2010-12-05
SHP_4631,REGULAR AIR,2009-01-15
SHP_4632,REGULAR AIR,2009-01-06
SHP_4633,REGULAR AIR,2010-11-25
SHP_4634,REGULAR AIR,2011-11-21
SHP_4635,REGULAR AIR,2011-11-20
SHP_4636,REGULAR AIR,2009-11-10
SHP_4637,REGULAR AIR,2011-04-23
SHP_4638,REGULAR AIR,2011-04-22
SHP_4639,REGULAR AIR,2012-10-01
SHP_4640,EXPRESS AIR,2011-09-21
SHP_4641,REGULAR AIR,2012-12-12
SHP_4642,REGULAR AIR,2009-02-05
SHP_4643,REGULAR AIR,2011-05-22
SHP_4644,REGULAR AIR,2009-05-13
SHP_4645,REGULAR AIR,2009-05-14
SHP_4646,REGULAR AIR,2011-10-29
SHP_4647,REGULAR AIR,2011-07-09
SHP_4648,REGULAR AIR,2012-07-12
SHP_4649,REGULAR AIR,2009-11-06
SHP_4650,EXPRESS AIR,2009-11-04
SHP_4651,REGULAR AIR,2009-10-21
SHP_4652,REGULAR AIR,2011-03-01
SHP_4653,REGULAR AIR,2010-08-28
SHP_4654,REGULAR AIR,2010-05-02
SHP_4655,REGULAR AIR,2010-04-30
SHP_4656,REGULAR AIR,2010-01-05
SHP_4657,REGULAR AIR,2010-01-04
SHP_4658,REGULAR AIR,2010-01-03
SHP_4659,REGULAR AIR,2009-04-02
SHP_4660,DELIVERY TRUCK,2012-06-29
SHP_4661,REGULAR AIR,2011-06-17
SHP_4662,EXPRESS AIR,2011-06-18
SHP_4663,REGULAR AIR,2012-08-14
SHP_4664,REGULAR AIR,2010-04-12
SHP_4665,REGULAR AIR,2012-10-07
SHP_4666,REGULAR AIR,2011-07-30
SHP_4667,REGULAR AIR,2012-05-17
SHP_4668,DELIVERY TRUCK,2012-11-20
SHP_4669,REGULAR AIR,2012-11-20
SHP_4670,REGULAR AIR,2009-02-11
SHP_4671,EXPRESS AIR,2009-10-18
SHP_4672,REGULAR AIR,2012-01-04
SHP_4673,DELIVERY TRUCK,2012-01-07
SHP_4674,REGULAR AIR,2012-09-10
SHP_4675,REGULAR AIR,2010-07-17
SHP_4676,REGULAR AIR,2009-10-30
SHP_4677,REGULAR AIR,2011-11-21
SHP_4678,REGULAR AIR,2010-10-13
SHP_4679,REGULAR AIR,2011-11-20
SHP_4680,DELIVERY TRUCK,2011-11-20
SHP_4681,DELIVERY TRUCK,2012-02-02
SHP_4682,REGULAR AIR,2012-01-30
SHP_4683,REGULAR AIR,2010-01-08
SHP_4684,REGULAR AIR,2010-01-07
SHP_4685,REGULAR AIR,2012-01-20
SHP_4686,REGULAR AIR,2012-09-20
SHP_4687,REGULAR AIR,2010-08-15
SHP_4688,REGULAR AIR,2010-08-14
SHP_4689,REGULAR AIR,2009-09-01
SHP_4690,REGULAR AIR,2011-10-14
SHP_4691,REGULAR AIR,2012-11-26
SHP_4692,REGULAR AIR,2012-04-29
SHP_4693,REGULAR AIR,2012-04-28
SHP_4694,REGULAR AIR,2011-02-24
SHP_4695,REGULAR AIR,2010-04-30
SHP_4696,REGULAR AIR,2012-12-28
SHP_4697,REGULAR AIR,2012-12-29
SHP_4698,REGULAR AIR,2010-07-31
SHP_4699,REGULAR AIR,2009-04-08
SHP_4700,REGULAR AIR,2009-03-11
SHP_4701,REGULAR AIR,2009-03-12
SHP_4702,EXPRESS AIR,2009-02-20
SHP_4703,REGULAR AIR,2009-02-20
SHP_4704,REGULAR AIR,2012-04-04
SHP_4705,REGULAR AIR,2010-11-30
SHP_4706,DELIVERY TRUCK,2010-11-30
SHP_4707,REGULAR AIR,2010-12-01
SHP_4708,REGULAR AIR,2009-06-01
SHP_4709,REGULAR AIR,2009-06-02
SHP_4710,REGULAR AIR,2012-12-03
SHP_4711,EXPRESS AIR,2011-11-19
SHP_4712,REGULAR AIR,2009-02-06
SHP_4713,REGULAR AIR,2011-08-12
