"ord_id","prioridade_pedidos","data_pedido"
Ord_4085,MEDIUM,2009-02-07
Ord_4086,CRITICAL,2011-10-03
Ord_4087,NOT SPECIFIED,2011-12-17
Ord_4088,LOW,2009-04-22
Ord_4089,MEDIUM,2012-07-08
Ord_4090,NOT SPECIFIED,2012-03-17
Ord_4091,MEDIUM,2011-10-15
Ord_4092,LOW,2011-09-11
Ord_4093,HIGH,2011-01-26
Ord_4094,HIGH,2012-08-28
Ord_4095,CRITICAL,2009-09-23
Ord_4096,NOT SPECIFIED,2011-09-04
Ord_4097,NOT SPECIFIED,2010-01-19
Ord_4098,LOW,2012-10-18
Ord_4100,MEDIUM,2011-05-20
Ord_4101,MEDIUM,2011-06-22
Ord_4102,HIGH,2012-06-05
Ord_4103,CRITICAL,2011-07-29
Ord_4104,MEDIUM,2011-03-23
Ord_4105,NOT SPECIFIED,2011-10-28
Ord_4106,HIGH,2010-10-02
Ord_4107,HIGH,2009-09-19
Ord_4108,CRITICAL,2009-11-14
Ord_4109,NOT SPECIFIED,2011-12-18
Ord_4110,CRITICAL,2009-12-16
Ord_4111,MEDIUM,2010-04-25
Ord_4112,LOW,2012-05-20
Ord_4113,MEDIUM,2012-08-27
Ord_4114,HIGH,2012-11-20
Ord_4115,CRITICAL,2010-11-14
Ord_4116,NOT SPECIFIED,2009-06-01
Ord_4117,NOT SPECIFIED,2012-06-07
Ord_4118,NOT SPECIFIED,2012-09-18
Ord_4119,HIGH,2009-12-21
Ord_4120,LOW,2009-09-25
Ord_4121,CRITICAL,2009-03-26
Ord_4122,CRITICAL,2009-04-23
Ord_4123,MEDIUM,2012-03-26
Ord_4124,LOW,2010-02-20
Ord_4125,CRITICAL,2012-10-24
Ord_4126,LOW,2009-03-05
Ord_4127,CRITICAL,2010-01-29
Ord_4128,HIGH,2012-08-28
Ord_4129,MEDIUM,2009-09-14
Ord_4130,MEDIUM,2009-12-11
Ord_4131,HIGH,2012-04-01
Ord_4132,HIGH,2011-09-02
Ord_4133,MEDIUM,2009-04-22
Ord_4134,HIGH,2012-05-01
Ord_4135,MEDIUM,2010-02-04
Ord_4136,MEDIUM,2010-09-25
Ord_4137,MEDIUM,2010-11-24
Ord_4138,LOW,2011-06-30
Ord_4139,HIGH,2010-02-14
Ord_4140,HIGH,2010-05-03
Ord_4141,HIGH,2010-04-03
Ord_4142,MEDIUM,2009-03-10
Ord_4143,CRITICAL,2009-10-09
Ord_4144,CRITICAL,2012-10-04
Ord_4145,CRITICAL,2012-10-26
Ord_4146,CRITICAL,2009-01-06
Ord_4147,MEDIUM,2011-04-20
Ord_4148,NOT SPECIFIED,2009-01-06
Ord_4149,CRITICAL,2012-05-25
Ord_4150,CRITICAL,2010-02-04
Ord_4151,CRITICAL,2009-01-29
Ord_4152,MEDIUM,2012-10-01
Ord_4153,HIGH,2012-08-26
Ord_4154,HIGH,2011-02-05
Ord_4155,NOT SPECIFIED,2009-03-02
Ord_4156,LOW,2011-11-26
Ord_4157,NOT SPECIFIED,2011-04-19
Ord_4158,CRITICAL,2009-08-26
Ord_4159,CRITICAL,2011-09-19
Ord_4160,MEDIUM,2009-10-29
Ord_4161,MEDIUM,2010-10-20
Ord_4162,LOW,2009-05-11
Ord_4163,NOT SPECIFIED,2012-06-04
Ord_4164,LOW,2009-04-24
Ord_4165,LOW,2012-04-07
Ord_4166,HIGH,2009-07-10
Ord_4167,LOW,2010-03-26
Ord_4168,MEDIUM,2010-02-26
Ord_4169,MEDIUM,2012-02-08
Ord_4170,CRITICAL,2009-11-12
Ord_4171,MEDIUM,2012-08-10
Ord_4172,LOW,2010-05-12
Ord_4173,NOT SPECIFIED,2010-09-23
Ord_4174,CRITICAL,2010-02-08
Ord_4175,NOT SPECIFIED,2009-03-26
Ord_4176,HIGH,2012-08-01
Ord_4177,NOT SPECIFIED,2011-05-12
Ord_4178,LOW,2009-12-26
Ord_4179,LOW,2011-05-02
Ord_4180,NOT SPECIFIED,2012-02-10
Ord_4181,CRITICAL,2011-08-31
Ord_4182,LOW,2009-12-07
Ord_4183,CRITICAL,2010-05-27
Ord_4184,NOT SPECIFIED,2012-07-02
Ord_4185,HIGH,2009-06-13
Ord_4186,CRITICAL,2009-03-08
Ord_4187,MEDIUM,2012-06-06
Ord_4188,LOW,2011-10-29
Ord_4189,HIGH,2012-12-16
Ord_4190,NOT SPECIFIED,2011-07-02
Ord_4191,LOW,2009-08-09
Ord_4192,NOT SPECIFIED,2012-11-26
Ord_4193,LOW,2010-11-17
Ord_4194,LOW,2009-01-06
Ord_4195,NOT SPECIFIED,2010-09-23
Ord_4196,MEDIUM,2010-12-25
Ord_4197,HIGH,2012-06-20
Ord_4198,LOW,2012-07-27
Ord_4199,CRITICAL,2012-01-30
Ord_4200,LOW,2011-09-28
Ord_4201,LOW,2010-12-26
Ord_4202,LOW,2010-12-21
Ord_4203,NOT SPECIFIED,2011-06-22
Ord_4204,NOT SPECIFIED,2009-09-01
Ord_4205,MEDIUM,2011-07-28
Ord_4206,NOT SPECIFIED,2012-12-30
Ord_4207,MEDIUM,2010-03-09
Ord_4208,HIGH,2010-02-24
Ord_4209,MEDIUM,2012-10-18
Ord_4210,MEDIUM,2012-05-04
Ord_4211,MEDIUM,2009-05-04
Ord_4212,NOT SPECIFIED,2012-09-12
Ord_4213,HIGH,2010-09-10
Ord_4214,LOW,2009-06-07
Ord_4215,LOW,2011-09-06
Ord_4216,MEDIUM,2009-10-20
Ord_4217,HIGH,2011-12-18
Ord_4218,HIGH,2012-08-14
Ord_4219,HIGH,2012-04-13
Ord_4220,HIGH,2010-05-02
Ord_4221,HIGH,2009-05-06
Ord_4222,LOW,2009-10-19
Ord_4223,LOW,2010-10-18
Ord_4224,NOT SPECIFIED,2012-09-15
Ord_4225,LOW,2009-05-08
Ord_4226,NOT SPECIFIED,2009-06-30
Ord_4227,HIGH,2009-08-06
Ord_4228,MEDIUM,2011-06-01
Ord_4229,NOT SPECIFIED,2010-06-17
Ord_4230,HIGH,2012-09-15
Ord_4231,HIGH,2010-06-20
Ord_4232,LOW,2009-10-21
Ord_4233,CRITICAL,2009-04-15
Ord_4234,MEDIUM,2011-09-12
Ord_4235,NOT SPECIFIED,2011-04-25
Ord_4236,CRITICAL,2012-06-18
Ord_4237,MEDIUM,2010-01-28
Ord_4238,CRITICAL,2009-03-25
Ord_4239,MEDIUM,2011-08-21
Ord_4240,CRITICAL,2012-07-31
Ord_4241,CRITICAL,2012-08-20
Ord_4242,LOW,2009-04-07
Ord_4243,LOW,2009-05-14
Ord_4244,LOW,2009-01-28
Ord_4245,HIGH,2011-02-17
Ord_4246,LOW,2009-11-25
Ord_4247,MEDIUM,2009-07-17
Ord_4248,CRITICAL,2009-09-11
Ord_4249,NOT SPECIFIED,2012-02-18
Ord_4250,HIGH,2012-07-08
Ord_4251,HIGH,2012-08-30
Ord_4252,LOW,2010-04-11
Ord_4253,MEDIUM,2012-01-15
Ord_4254,NOT SPECIFIED,2012-10-29
Ord_4255,NOT SPECIFIED,2009-07-17
Ord_4256,NOT SPECIFIED,2012-10-27
Ord_4257,LOW,2009-06-28
Ord_4258,HIGH,2010-08-10
Ord_4259,NOT SPECIFIED,2012-03-15
Ord_4260,CRITICAL,2010-05-24
Ord_4261,CRITICAL,2009-11-24
Ord_4262,MEDIUM,2012-08-12
Ord_4263,CRITICAL,2012-09-02
Ord_4264,MEDIUM,2012-04-15
Ord_4265,HIGH,2011-12-06
Ord_4266,LOW,2010-10-09
Ord_4267,NOT SPECIFIED,2009-10-08
Ord_4268,NOT SPECIFIED,2010-09-26
Ord_4269,LOW,2011-10-09
Ord_4270,CRITICAL,2010-07-03
Ord_4271,LOW,2010-06-18
Ord_4272,LOW,2011-08-08
Ord_4273,MEDIUM,2009-03-18
Ord_4274,CRITICAL,2011-06-23
Ord_4275,MEDIUM,2012-08-14
Ord_4276,NOT SPECIFIED,2009-08-05
Ord_4277,CRITICAL,2009-05-22
Ord_4278,HIGH,2010-09-04
Ord_4279,HIGH,2012-05-26
Ord_4280,NOT SPECIFIED,2011-07-07
Ord_4281,LOW,2010-06-08
Ord_4282,HIGH,2009-05-25
Ord_4283,NOT SPECIFIED,2012-12-25
Ord_4284,HIGH,2012-08-26
Ord_4285,HIGH,2011-06-25
Ord_4286,LOW,2010-12-19
Ord_4287,NOT SPECIFIED,2011-09-09
Ord_4288,HIGH,2012-11-19
Ord_4289,MEDIUM,2009-02-05
Ord_4290,CRITICAL,2012-11-01
Ord_4291,HIGH,2010-05-29
Ord_4292,LOW,2009-12-05
Ord_4293,NOT SPECIFIED,2011-11-18
Ord_4294,NOT SPECIFIED,2011-01-19
Ord_4295,MEDIUM,2011-12-31
Ord_4296,MEDIUM,2011-07-25
Ord_4297,NOT SPECIFIED,2010-11-13
Ord_4298,LOW,2012-08-12
Ord_4299,HIGH,2012-06-10
Ord_4300,LOW,2012-02-05
Ord_4301,CRITICAL,2012-03-26
Ord_4302,CRITICAL,2012-02-18
Ord_4303,CRITICAL,2011-11-07
Ord_4304,CRITICAL,2012-04-18
Ord_4305,MEDIUM,2011-05-25
Ord_4306,CRITICAL,2012-01-02
Ord_4307,LOW,2010-10-03
Ord_4308,NOT SPECIFIED,2010-03-18
Ord_4309,HIGH,2010-05-24
Ord_4310,LOW,2009-10-12
Ord_4311,HIGH,2012-03-31
Ord_4312,CRITICAL,2011-06-28
Ord_4313,HIGH,2009-06-04
Ord_4314,MEDIUM,2009-02-12
Ord_4315,NOT SPECIFIED,2011-04-21
Ord_4316,HIGH,2010-07-04
Ord_4317,NOT SPECIFIED,2012-05-17
Ord_4318,CRITICAL,2009-03-18
Ord_4319,LOW,2012-08-10
Ord_4320,LOW,2012-03-30
Ord_4321,CRITICAL,2011-05-07
Ord_4322,MEDIUM,2010-11-26
Ord_4323,CRITICAL,2011-11-02
Ord_4324,LOW,2011-02-06
Ord_4325,MEDIUM,2010-11-29
Ord_4326,LOW,2010-07-23
Ord_4327,LOW,2010-04-07
Ord_4328,CRITICAL,2012-11-12
Ord_4329,NOT SPECIFIED,2009-05-25
Ord_4330,MEDIUM,2011-01-27
Ord_4331,LOW,2010-08-19
Ord_4332,MEDIUM,2010-12-27
Ord_4333,NOT SPECIFIED,2009-06-17
Ord_4334,HIGH,2009-05-16
Ord_4335,LOW,2010-12-30
Ord_4336,MEDIUM,2009-02-05
Ord_4337,MEDIUM,2011-08-20
Ord_4338,LOW,2011-11-14
Ord_4339,HIGH,2012-10-01
Ord_4340,MEDIUM,2012-06-20
Ord_4341,MEDIUM,2011-09-12
Ord_4342,NOT SPECIFIED,2011-02-07
Ord_4343,NOT SPECIFIED,2010-10-30
Ord_4344,HIGH,2012-04-12
Ord_4345,CRITICAL,2010-09-03
Ord_4346,LOW,2011-09-03
Ord_4347,LOW,2010-05-29
Ord_4348,NOT SPECIFIED,2011-09-10
Ord_4349,HIGH,2012-08-14
Ord_4350,LOW,2010-05-24
Ord_4351,MEDIUM,2011-09-22
Ord_4352,NOT SPECIFIED,2009-05-20
Ord_4353,CRITICAL,2009-04-17
Ord_4354,HIGH,2009-05-04
Ord_4355,MEDIUM,2010-03-02
Ord_4356,MEDIUM,2011-11-07
Ord_4357,MEDIUM,2009-11-20
Ord_4358,LOW,2009-07-14
Ord_4359,LOW,2011-07-14
Ord_4360,LOW,2012-11-18
Ord_4361,NOT SPECIFIED,2011-12-21
Ord_4362,LOW,2011-03-15
Ord_4363,MEDIUM,2010-05-05
Ord_4364,LOW,2009-07-05
Ord_4365,LOW,2011-02-21
Ord_4366,NOT SPECIFIED,2011-03-16
Ord_4367,CRITICAL,2011-01-11
Ord_4368,CRITICAL,2012-03-03
Ord_4369,CRITICAL,2011-07-16
Ord_4370,NOT SPECIFIED,2012-09-03
Ord_4371,NOT SPECIFIED,2012-12-28
Ord_4372,HIGH,2012-04-07
Ord_4373,CRITICAL,2012-12-13
Ord_4374,HIGH,2012-01-27
Ord_4375,MEDIUM,2009-08-05
Ord_4376,CRITICAL,2009-11-16
Ord_4377,NOT SPECIFIED,2010-03-28
Ord_4378,NOT SPECIFIED,2011-03-01
Ord_4379,LOW,2012-07-20
Ord_4380,LOW,2010-04-10
Ord_4381,NOT SPECIFIED,2010-09-06
Ord_4382,MEDIUM,2011-09-15
Ord_4383,LOW,2009-06-17
Ord_4384,MEDIUM,2011-10-14
Ord_4385,CRITICAL,2010-04-07
Ord_4386,LOW,2011-09-08
Ord_4387,HIGH,2010-07-17
Ord_4388,LOW,2011-01-21
Ord_4389,CRITICAL,2011-05-21
Ord_4390,CRITICAL,2012-05-24
Ord_4391,LOW,2010-09-26
Ord_4392,NOT SPECIFIED,2011-08-04
Ord_4393,MEDIUM,2009-05-25
Ord_4394,HIGH,2012-01-19
Ord_4395,MEDIUM,2012-01-08
Ord_4396,CRITICAL,2009-01-25
Ord_4397,NOT SPECIFIED,2012-03-10
Ord_4398,LOW,2011-04-20
Ord_4399,LOW,2011-01-08
Ord_4400,HIGH,2010-11-19
Ord_4401,MEDIUM,2010-03-04
Ord_4402,HIGH,2009-06-03
Ord_4403,CRITICAL,2009-01-14
Ord_4404,HIGH,2009-01-09
Ord_4405,LOW,2010-11-20
Ord_4406,LOW,2012-02-02
Ord_4407,LOW,2011-08-20
Ord_4408,MEDIUM,2009-05-19
Ord_4409,HIGH,2009-06-12
Ord_4410,HIGH,2010-11-11
Ord_4411,NOT SPECIFIED,2009-07-24
Ord_4412,MEDIUM,2011-12-09
Ord_4413,MEDIUM,2010-08-29
Ord_4414,LOW,2011-12-06
Ord_4415,CRITICAL,2011-01-22
Ord_4416,NOT SPECIFIED,2009-09-07
Ord_4417,LOW,2010-02-12
Ord_4418,MEDIUM,2010-11-16
Ord_4419,LOW,2009-05-01
Ord_4420,MEDIUM,2009-04-07
Ord_4421,LOW,2009-07-07
Ord_4422,LOW,2011-10-11
Ord_4423,HIGH,2012-12-25
Ord_4424,NOT SPECIFIED,2009-11-11
Ord_4425,CRITICAL,2010-09-29
Ord_4426,LOW,2009-08-27
Ord_4427,LOW,2011-05-12
Ord_4428,MEDIUM,2012-08-13
Ord_4429,HIGH,2010-09-07
Ord_4430,LOW,2009-03-20
Ord_4431,MEDIUM,2009-04-09
Ord_4432,MEDIUM,2009-09-04
Ord_4433,LOW,2010-07-04
Ord_4434,CRITICAL,2009-08-04
Ord_4435,NOT SPECIFIED,2009-06-03
Ord_4436,CRITICAL,2010-09-21
Ord_4437,NOT SPECIFIED,2009-09-27
Ord_4438,HIGH,2010-06-16
Ord_4439,MEDIUM,2011-02-06
Ord_4440,LOW,2011-12-10
Ord_4441,HIGH,2011-02-20
Ord_4442,LOW,2010-12-21
Ord_4443,CRITICAL,2009-11-20
Ord_4444,LOW,2010-01-07
Ord_4445,HIGH,2011-11-24
Ord_4446,MEDIUM,2010-06-25
Ord_4447,NOT SPECIFIED,2010-07-26
Ord_4448,MEDIUM,2012-02-11
Ord_4449,HIGH,2009-05-16
Ord_4450,HIGH,2009-05-13
Ord_4451,MEDIUM,2009-08-18
Ord_4452,CRITICAL,2011-04-10
Ord_4453,NOT SPECIFIED,2012-12-02
Ord_4454,LOW,2009-01-13
Ord_4455,CRITICAL,2012-02-24
Ord_4456,LOW,2010-01-23
Ord_4457,HIGH,2012-03-06
Ord_4458,NOT SPECIFIED,2010-05-17
Ord_4459,CRITICAL,2009-08-01
Ord_4460,NOT SPECIFIED,2011-02-15
Ord_4461,LOW,2012-10-16
Ord_4462,NOT SPECIFIED,2012-05-11
Ord_4463,LOW,2010-09-26
Ord_4464,MEDIUM,2010-10-26
Ord_4465,LOW,2009-11-03
Ord_4466,NOT SPECIFIED,2009-12-17
Ord_4467,HIGH,2010-07-09
Ord_4468,LOW,2010-11-04
Ord_4469,CRITICAL,2012-03-23
Ord_4470,NOT SPECIFIED,2009-10-02
Ord_4471,NOT SPECIFIED,2009-12-13
Ord_4472,CRITICAL,2011-08-02
Ord_4473,LOW,2011-02-18
Ord_4474,HIGH,2010-05-10
Ord_4475,NOT SPECIFIED,2011-03-02
Ord_4476,HIGH,2012-10-06
Ord_4477,HIGH,2010-12-12
Ord_4478,NOT SPECIFIED,2010-12-18
Ord_4479,NOT SPECIFIED,2012-02-11
Ord_4480,CRITICAL,2012-10-30
Ord_4481,LOW,2010-08-31
Ord_4482,NOT SPECIFIED,2010-10-08
Ord_4483,NOT SPECIFIED,2012-03-15
Ord_4484,LOW,2009-02-04
Ord_4485,HIGH,2009-04-29
Ord_4486,CRITICAL,2012-10-27
Ord_4487,CRITICAL,2012-05-21
Ord_4488,MEDIUM,2012-09-20
Ord_4489,LOW,2012-01-10
Ord_4490,NOT SPECIFIED,2009-04-24
Ord_4491,LOW,2009-08-29
Ord_4492,LOW,2012-05-21
Ord_4493,NOT SPECIFIED,2010-12-31
Ord_4494,HIGH,2009-02-11
Ord_4495,LOW,2009-02-25
Ord_4496,HIGH,2009-09-15
Ord_4497,HIGH,2011-12-19
Ord_4498,LOW,2011-07-26
Ord_4499,HIGH,2009-01-28
Ord_4500,HIGH,2012-11-04
Ord_4501,HIGH,2011-09-29
Ord_4502,HIGH,2010-04-10
Ord_4503,NOT SPECIFIED,2009-03-18
Ord_4504,NOT SPECIFIED,2009-08-24
Ord_4505,CRITICAL,2010-11-13
Ord_4506,CRITICAL,2010-01-14
Ord_4507,NOT SPECIFIED,2010-12-30
Ord_4508,NOT SPECIFIED,2010-03-25
Ord_4509,LOW,2012-08-19
Ord_4510,LOW,2010-05-17
Ord_4511,LOW,2010-07-26
Ord_4512,CRITICAL,2010-07-03
Ord_4513,CRITICAL,2012-12-07
Ord_4514,HIGH,2009-04-10
Ord_4515,MEDIUM,2010-08-14
Ord_4516,HIGH,2009-07-12
Ord_4517,MEDIUM,2011-10-30
Ord_4518,MEDIUM,2012-03-27
Ord_4519,LOW,2011-06-07
Ord_4520,HIGH,2012-11-14
Ord_4521,CRITICAL,2009-05-16
Ord_4522,HIGH,2011-06-07
Ord_4523,CRITICAL,2011-02-20
Ord_4524,MEDIUM,2010-07-09
Ord_4525,NOT SPECIFIED,2011-02-02
Ord_4526,NOT SPECIFIED,2011-01-30
Ord_4527,NOT SPECIFIED,2012-11-09
Ord_4528,HIGH,2011-12-10
Ord_4529,MEDIUM,2010-03-28
Ord_4530,CRITICAL,2009-02-17
Ord_4531,CRITICAL,2009-05-27
Ord_4532,CRITICAL,2011-03-03
Ord_4533,NOT SPECIFIED,2012-07-21
Ord_4534,LOW,2012-03-28
Ord_4535,MEDIUM,2012-04-28
Ord_4536,LOW,2012-12-07
Ord_4537,NOT SPECIFIED,2011-12-10
Ord_4538,MEDIUM,2011-04-30
Ord_4539,LOW,2010-10-16
Ord_4540,CRITICAL,2010-06-25
Ord_4541,CRITICAL,2012-01-13
Ord_4542,MEDIUM,2009-04-26
Ord_4543,LOW,2010-09-15
Ord_4544,HIGH,2011-07-05
Ord_4545,NOT SPECIFIED,2010-03-31
Ord_4546,CRITICAL,2012-07-02
Ord_4547,HIGH,2011-04-18
Ord_4548,LOW,2010-12-26
Ord_4549,NOT SPECIFIED,2010-11-19
Ord_4550,MEDIUM,2012-10-27
Ord_4551,HIGH,2009-01-06
Ord_4552,HIGH,2012-12-11
Ord_4553,NOT SPECIFIED,2011-05-05
Ord_4554,NOT SPECIFIED,2009-08-30
Ord_4555,NOT SPECIFIED,2010-11-06
Ord_4556,CRITICAL,2010-07-25
Ord_4557,LOW,2009-07-13
Ord_4558,LOW,2009-02-07
Ord_4559,NOT SPECIFIED,2009-07-12
Ord_4560,HIGH,2011-03-14
Ord_4561,NOT SPECIFIED,2010-01-18
Ord_4562,LOW,2012-03-05
Ord_4563,MEDIUM,2009-12-16
Ord_4564,NOT SPECIFIED,2011-12-18
Ord_4565,LOW,2009-05-25
Ord_4566,NOT SPECIFIED,2012-10-02
Ord_4567,NOT SPECIFIED,2012-09-01
Ord_4568,LOW,2010-06-08
Ord_4569,MEDIUM,2012-06-22
Ord_4570,CRITICAL,2012-09-14
Ord_4571,NOT SPECIFIED,2012-11-25
Ord_4572,NOT SPECIFIED,2012-06-12
Ord_4573,CRITICAL,2011-11-28
Ord_4574,HIGH,2011-12-11
Ord_4575,CRITICAL,2010-11-01
Ord_4576,HIGH,2009-09-29
Ord_4577,MEDIUM,2010-04-07
Ord_4578,NOT SPECIFIED,2011-05-20
Ord_4579,NOT SPECIFIED,2011-09-11
Ord_4580,NOT SPECIFIED,2010-02-01
Ord_4581,CRITICAL,2011-03-10
Ord_4582,LOW,2010-03-04
Ord_4583,HIGH,2011-09-19
Ord_4584,CRITICAL,2010-08-03
Ord_4585,LOW,2010-09-20
Ord_4586,NOT SPECIFIED,2010-04-08
Ord_4587,MEDIUM,2012-01-26
Ord_4588,CRITICAL,2012-12-19
Ord_4589,LOW,2009-03-27
Ord_4590,NOT SPECIFIED,2012-06-29
Ord_4591,HIGH,2012-01-12
Ord_4592,NOT SPECIFIED,2010-04-27
Ord_4593,CRITICAL,2011-10-03
Ord_4594,HIGH,2011-03-31
Ord_4595,MEDIUM,2010-09-24
Ord_4596,CRITICAL,2009-07-09
Ord_4597,MEDIUM,2012-01-16
Ord_4598,HIGH,2012-05-29
Ord_4599,MEDIUM,2009-04-10
Ord_4600,MEDIUM,2012-12-27
Ord_4601,CRITICAL,2012-03-29
Ord_4602,NOT SPECIFIED,2009-05-08
Ord_4603,MEDIUM,2011-05-01
Ord_4604,HIGH,2010-06-21
Ord_4605,CRITICAL,2010-07-07
Ord_4606,LOW,2011-09-24
Ord_4607,MEDIUM,2011-06-27
Ord_4608,LOW,2011-06-26
Ord_4609,CRITICAL,2010-06-05
Ord_4610,LOW,2009-09-17
Ord_4611,NOT SPECIFIED,2010-05-05
Ord_4612,CRITICAL,2011-07-02
Ord_4613,MEDIUM,2009-11-05
Ord_4614,LOW,2010-01-09
Ord_4615,NOT SPECIFIED,2009-02-15
Ord_4616,CRITICAL,2011-11-12
Ord_4617,MEDIUM,2012-06-19
Ord_4618,HIGH,2009-05-11
Ord_4619,LOW,2012-08-02
Ord_4620,HIGH,2011-08-18
Ord_4621,HIGH,2009-05-07
Ord_4622,NOT SPECIFIED,2012-09-02
Ord_4623,LOW,2009-01-07
Ord_4624,NOT SPECIFIED,2012-10-18
Ord_4625,HIGH,2011-02-11
Ord_4626,NOT SPECIFIED,2012-03-28
Ord_4627,MEDIUM,2012-09-28
Ord_4628,MEDIUM,2010-12-16
Ord_4629,NOT SPECIFIED,2010-08-02
Ord_4630,MEDIUM,2009-04-06
Ord_4631,CRITICAL,2011-11-10
Ord_4632,MEDIUM,2011-01-17
Ord_4633,HIGH,2012-03-27
Ord_4634,NOT SPECIFIED,2012-11-17
Ord_4635,NOT SPECIFIED,2012-03-03
Ord_4636,NOT SPECIFIED,2009-12-19
Ord_4637,HIGH,2009-07-04
Ord_4638,LOW,2012-11-22
Ord_4639,MEDIUM,2011-12-25
Ord_4640,HIGH,2009-06-30
Ord_4641,LOW,2012-06-01
Ord_4642,MEDIUM,2010-02-26
Ord_4643,HIGH,2009-09-05
Ord_4644,HIGH,2010-01-14
Ord_4645,LOW,2011-06-03
Ord_4646,LOW,2009-01-02
Ord_4647,CRITICAL,2010-02-22
Ord_4648,LOW,2010-01-08
Ord_4649,NOT SPECIFIED,2009-08-16
Ord_4650,NOT SPECIFIED,2010-11-05
Ord_4651,MEDIUM,2010-12-02
Ord_4652,MEDIUM,2009-12-01
Ord_4653,NOT SPECIFIED,2010-05-28
Ord_4654,MEDIUM,2010-04-29
Ord_4655,NOT SPECIFIED,2009-09-06
Ord_4656,NOT SPECIFIED,2011-06-05
Ord_4657,CRITICAL,2011-10-26
Ord_4658,HIGH,2009-06-24
Ord_4659,LOW,2011-07-12
Ord_4660,NOT SPECIFIED,2011-12-17
Ord_4661,HIGH,2009-10-19
Ord_4662,MEDIUM,2012-09-30
Ord_4663,LOW,2012-09-02
Ord_4664,MEDIUM,2010-01-01
Ord_4665,NOT SPECIFIED,2010-04-04
Ord_4666,LOW,2010-08-29
Ord_4667,LOW,2010-04-20
Ord_4668,HIGH,2011-01-10
Ord_4669,NOT SPECIFIED,2009-12-27
Ord_4670,MEDIUM,2009-05-02
Ord_4671,MEDIUM,2009-05-24
Ord_4672,HIGH,2011-09-03
Ord_4673,MEDIUM,2011-04-16
Ord_4674,CRITICAL,2011-12-17
Ord_4675,HIGH,2009-09-22
Ord_4676,HIGH,2011-05-03
Ord_4677,HIGH,2010-09-20
Ord_4678,NOT SPECIFIED,2012-07-21
Ord_4679,LOW,2009-02-28
Ord_4680,MEDIUM,2012-09-14
Ord_4681,CRITICAL,2011-10-20
Ord_4682,NOT SPECIFIED,2009-11-02
Ord_4683,CRITICAL,2009-08-14
Ord_4684,HIGH,2010-10-14
Ord_4685,MEDIUM,2010-08-12
Ord_4686,CRITICAL,2010-01-11
Ord_4687,LOW,2010-05-24
Ord_4688,MEDIUM,2011-10-06
Ord_4689,CRITICAL,2012-10-09
Ord_4690,CRITICAL,2012-04-14
Ord_4691,LOW,2010-05-13
Ord_4692,CRITICAL,2011-05-12
Ord_4693,MEDIUM,2012-01-03
Ord_4694,MEDIUM,2012-08-27
Ord_4695,MEDIUM,2011-01-09
Ord_4696,NOT SPECIFIED,2012-06-13
Ord_4697,HIGH,2010-10-31
Ord_4698,HIGH,2009-02-26
Ord_4699,NOT SPECIFIED,2009-09-16
Ord_4700,LOW,2011-11-17
Ord_4701,CRITICAL,2009-01-02
Ord_4702,MEDIUM,2012-03-12
Ord_4703,HIGH,2010-01-06
Ord_4704,HIGH,2012-03-23
Ord_4705,MEDIUM,2012-08-07
Ord_4706,MEDIUM,2009-04-23
Ord_4707,MEDIUM,2012-01-22
Ord_4708,MEDIUM,2012-06-03
Ord_4709,MEDIUM,2009-09-11
Ord_4710,CRITICAL,2009-04-09
Ord_4711,LOW,2010-04-10
Ord_4712,HIGH,2010-07-26
Ord_4713,MEDIUM,2012-04-20
Ord_4714,CRITICAL,2009-04-30
Ord_4715,CRITICAL,2010-04-12
Ord_4716,NOT SPECIFIED,2009-08-02
Ord_4717,MEDIUM,2010-04-10
Ord_4718,NOT SPECIFIED,2012-06-09
Ord_4719,LOW,2011-06-12
Ord_4720,LOW,2010-07-21
Ord_4721,CRITICAL,2009-11-08
Ord_4722,NOT SPECIFIED,2009-03-26
Ord_4723,CRITICAL,2009-06-07
Ord_4724,NOT SPECIFIED,2012-03-11
Ord_4725,CRITICAL,2011-12-29
Ord_4726,CRITICAL,2012-06-24
Ord_4727,CRITICAL,2010-07-03
Ord_4728,HIGH,2009-02-19
Ord_4729,CRITICAL,2009-12-28
Ord_4730,LOW,2009-06-03
Ord_4731,HIGH,2012-10-23
Ord_4732,MEDIUM,2011-05-22
Ord_4733,CRITICAL,2010-07-27
Ord_4734,LOW,2010-09-01
Ord_4735,CRITICAL,2009-06-12
Ord_4736,MEDIUM,2009-08-28
Ord_4737,CRITICAL,2012-01-11
Ord_4738,HIGH,2009-08-15
Ord_4739,MEDIUM,2010-10-11
Ord_4740,CRITICAL,2009-12-16
Ord_4741,MEDIUM,2011-07-22
Ord_4742,CRITICAL,2012-04-09
Ord_4743,HIGH,2010-05-26
Ord_4744,MEDIUM,2012-03-04
Ord_4745,NOT SPECIFIED,2012-12-15
Ord_4746,LOW,2009-10-11
Ord_4747,NOT SPECIFIED,2011-08-03
Ord_4748,HIGH,2011-12-05
Ord_4749,HIGH,2012-12-26
Ord_4750,HIGH,2011-08-28
Ord_4751,HIGH,2010-05-05
Ord_4752,CRITICAL,2009-02-14
Ord_4753,LOW,2010-01-07
Ord_4754,LOW,2011-03-07
Ord_4755,HIGH,2010-01-22
Ord_4756,NOT SPECIFIED,2009-04-16
Ord_4757,CRITICAL,2009-10-25
